name,protein_name,A4_1,A4_2,A4_3,count_missing_A4,A6_1,A6_2,A6_3,count_missing_A6,B2_1,B2_2,B2_3,count_missing_B2,E10_1,E10_2,E10_3,count_missing_E10,E6_1,E6_2,E6_3,count_missing_E6,E9_1,E9_2,E9_3,count_missing_E9,F1_1,F1_2,F1_3,count_missing_F1,G12_1,G12_2,G12_3,count_missing_G12,ctrl_1,ctrl_2,ctrl_3,count_missing_ctrl,status in producer,status in control,Protein.IDs,Majority.protein.IDs,vlookup_PPIandRNA
NP_001233656.1_G6pd,G6pd,29.50975786,29.21249787,28.72498274,0,29.23354771,28.68705764,28.93384416,0,28.17688061,27.61557833,27.74161062,0,28.85230136,28.45382214,28.68297276,0,29.09201346,29.12731428,29.06051888,0,28.29393635,28.19393595,28.20859118,0,28.87528505,28.93338935,29.10967544,0,28.65104832,28.53858899,28.63511463,0,NA,NA,NA,3,in producer,NOT IN NONPROD,NP_001233656.1_G6pd;REV__XP_027243144.1_Nf2;REV__XP_027243141.1_Nf2,NP_001233656.1_G6pd,G6pd
NP_001233658.1_Hspa8,Hspa8,32.41664319,32.67784657,32.74521196,0,32.53254044,32.31618594,32.51126165,0,32.79699431,32.73001013,32.80385169,0,32.63199608,32.63855056,32.49304243,0,32.70953331,32.70340934,32.83438198,0,33.10487778,32.71631585,32.90258426,0,32.52200155,32.71267949,32.62248319,0,32.46225952,32.63437685,32.73352638,0,32.60563898,33.21998995,32.30018411,0,in producer,DETECTED IN NONPROD,NP_001233658.1_Hspa8,NP_001233658.1_Hspa8,#N/A
NP_001233662.1_Tcp1,Tcp1,30.00493795,29.85273154,30.04729485,0,29.72355161,29.72923653,29.78786882,0,30.04505866,29.88320696,29.96017842,0,29.94143111,29.90242404,30.1414253,0,30.04246264,29.88810109,29.84161515,0,30.2696194,30.25244785,30.29101974,0,29.7542497,29.85014623,29.85026665,0,29.75603582,29.86786156,29.74700699,0,30.2336153,30.16825246,29.77345067,0,in producer,DETECTED IN NONPROD,NP_001233662.1_Tcp1,NP_001233662.1_Tcp1,#N/A
NP_001233667.1_Top2a,Top2a,28.93209346,28.62015485,28.69405603,0,28.67440256,28.76626933,28.51765343,0,28.48503127,28.43799006,28.57525223,0,28.99965208,29.2119945,29.29359643,0,28.54035134,28.09545151,28.08410587,0,28.65686024,28.16172205,28.41422084,0,28.9263065,28.45992624,28.66175058,0,29.22586275,29.02708306,28.87912415,0,29.91778118,30.14219163,30.14727705,0,in producer,DETECTED IN NONPROD,NP_001233667.1_Top2a,NP_001233667.1_Top2a,#N/A
NP_001233668.1_Hspa5,Hspa5,33.86727325,34.33988329,33.85183126,0,34.05221454,34.73705245,34.79630629,0,33.93945636,34.36245789,34.04686956,0,33.26953177,33.91966531,33.10999649,0,34.40186873,34.77036496,35.11862181,0,33.95928795,34.64635409,34.49731917,0,32.93099779,33.61083607,33.46936452,0,34.11160564,34.50396649,34.20111078,0,31.69398613,31.9834464,31.15672399,0,in producer,DETECTED IN NONPROD,NP_001233668.1_Hspa5,NP_001233668.1_Hspa5,#N/A
NP_001233670.1_Hyou1,Hyou1,32.33435826,32.67574232,32.32685683,0,32.32911101,32.9824842,33.07530666,0,32.34236697,32.56946925,32.33631723,0,31.81316259,32.16023428,31.90416477,0,32.55558559,33.2893918,33.48758409,0,32.23771902,32.71783771,32.94104164,0,30.99117965,32.04928915,31.8665631,0,31.33094563,31.90256966,31.69674368,0,28.69508801,28.3924427,29.12586792,0,in producer,DETECTED IN NONPROD,NP_001233670.1_Hyou1,NP_001233670.1_Hyou1,#N/A
NP_001233672.1_Eef1e1,Eef1e1,NA,25.00837744,25.18849834,1,24.98881305,NA,25.22594174,1,25.89487162,24.67040782,25.3070791,0,24.66636423,24.62154288,NA,1,25.44629693,25.63512225,25.50525065,0,25.55140947,25.30664606,26.16104208,0,NA,25.06048126,24.65434671,1,24.21090434,25.39552643,24.3398673,0,NA,NA,NA,3,in producer,NOT IN NONPROD,NP_001233672.1_Eef1e1,NP_001233672.1_Eef1e1,#N/A
NP_001233673.1_Gstp1,Gstp1,31.56775685,31.42538338,31.99738968,0,30.45572599,31.0829945,31.60088092,0,31.9003195,31.81228786,31.7580592,0,31.77126445,31.67427161,30.90960192,0,31.99758139,31.86855496,31.89102539,0,32.10138876,31.645347,32.06524834,0,31.66225254,32.47747614,32.25569641,0,31.39158744,31.52870254,31.5234368,0,31.47117094,31.18454256,31.1013147,0,in producer,DETECTED IN NONPROD,NP_001233673.1_Gstp1,NP_001233673.1_Gstp1,#N/A
NP_001233675.1_Sec22b,Sec22b,26.83533804,27.06186489,26.7641339,0,27.20094727,26.81267041,26.85857912,0,27.06355758,27.38459419,27.1375686,0,26.67980188,26.27354681,26.26614652,0,27.03074224,27.3288571,27.24039437,0,27.07493701,27.35696717,27.45186422,0,26.48913621,27.29929265,26.4588812,0,26.64263521,26.75677778,26.37138274,0,NA,NA,26.63364039,2,in producer,NOT IN NONPROD,NP_001233675.1_Sec22b,NP_001233675.1_Sec22b,#N/A
NP_001233677.1_Slc3a2,Slc3a2,24.94529663,26.05655703,26.68552905,0,25.58022029,25.82784298,26.73280552,0,25.94459506,26.75024244,26.25997082,0,26.15146828,25.77786504,25.4745956,0,26.59307827,26.55315573,26.32255266,0,26.30771944,26.63236865,26.22390307,0,26.12622867,26.00652911,25.86595082,0,26.08986997,25.69015724,25.50850643,0,NA,NA,26.78703542,2,in producer,NOT IN NONPROD,NP_001233677.1_Slc3a2,NP_001233677.1_Slc3a2,#N/A
NP_001233678.1_Lamp2,Lamp2,24.94151519,25.40864162,25.08911386,0,24.98819668,25.26817891,25.49463854,0,24.26014475,24.38875227,24.21542753,0,24.93142046,24.71309126,24.53729617,0,24.73820463,24.92455472,25.15950505,0,23.98306691,NA,23.95379727,1,24.74694097,24.57041618,24.48444159,0,NA,25.11023649,24.53674199,1,NA,NA,NA,3,in producer,NOT IN NONPROD,NP_001233678.1_Lamp2,NP_001233678.1_Lamp2,Lamp2
NP_001233680.1_Akr1b8,Akr1b8,30.70713594,30.64423909,30.7872012,0,30.22314457,30.06078227,30.52116414,0,30.68772345,30.50854176,30.17633694,0,30.43887805,30.59302005,30.80693091,0,30.99718436,30.80767272,30.83600872,0,31.49857381,31.39496111,31.4631066,0,31.24258245,32.09350307,31.44631964,0,30.49780193,30.82638608,30.76465013,0,28.74554467,28.17664978,28.32588306,0,in producer,DETECTED IN NONPROD,NP_001233680.1_Akr1b8,NP_001233680.1_Akr1b8,#N/A
NP_001233685.1_Fxr1,Fxr1,29.09108647,29.03428454,28.86101324,0,28.92368642,28.92817072,29.03806732,0,29.22980113,28.91627322,28.86725087,0,28.91421151,28.83865692,29.15228645,0,29.17291723,29.12554156,29.13101422,0,29.37675106,29.26949672,29.31703118,0,28.8809462,29.04807093,28.91660216,0,28.84262188,28.95140706,28.98440379,0,26.92717293,NA,26.20158882,1,in producer,DETECTED IN NONPROD,NP_001233685.1_Fxr1,NP_001233685.1_Fxr1,#N/A
NP_001233688.1_Sptlc1,Sptlc1,24.08916297,NA,24.5758644,1,24.45865206,24.12795775,24.8364539,0,24.33165488,24.16999859,24.60642488,0,24.70726023,23.96345647,NA,1,24.52819362,24.81922419,24.43371153,0,24.77565369,24.61180643,24.72215683,0,24.20026557,24.0383339,24.15963262,0,24.12795834,24.40660361,NA,1,NA,NA,NA,3,in producer,NOT IN NONPROD,NP_001233688.1_Sptlc1,NP_001233688.1_Sptlc1,#N/A
NP_001233689.1_Serpinh1,Serpinh1,33.08528706,33.59290623,33.85631268,0,32.98078817,32.94259667,33.89527152,0,33.94965723,34.25021959,33.68968175,0,33.97553863,34.12509859,33.51938743,0,33.66504894,34.06712932,34.34092429,0,34.04076365,33.74391299,34.48062734,0,32.595909,34.06991673,33.74149373,0,32.7348614,33.51375358,33.5176443,0,30.18266324,29.94329111,30.48104229,0,in producer,DETECTED IN NONPROD,NP_001233689.1_Serpinh1,NP_001233689.1_Serpinh1,#N/A
NP_001233694.1_Prdx1,Prdx1,32.44179121,32.42363583,32.3352939,0,32.24992845,31.87285459,32.12429684,0,32.68340245,32.74913227,32.56969701,0,32.13152141,32.11135876,32.66092647,0,32.51185349,32.47121946,32.45690084,0,32.78814323,32.9322983,32.57069235,0,32.32557329,32.66630569,32.50884516,0,32.0386289,32.20461598,32.39288866,0,31.9266334,31.26568784,31.14830133,0,in producer,DETECTED IN NONPROD,NP_001233694.1_Prdx1,NP_001233694.1_Prdx1,#N/A
NP_001233697.1_Pcna,Pcna,26.69873208,26.85750845,26.79275436,0,26.21123971,26.28913347,26.96286509,0,26.80126779,26.50156585,26.62851213,0,26.83133299,26.60170653,26.74558507,0,26.4642265,26.54642613,26.37938869,0,26.05881258,26.48139361,26.1953361,0,26.31446353,26.85867215,26.89928522,0,27.07271533,27.1946319,26.73010299,0,27.31601483,28.21722088,27.17841556,0,in producer,DETECTED IN NONPROD,NP_001233697.1_Pcna,NP_001233697.1_Pcna,#N/A
NP_001233703.1_Pdia3,Pdia3,32.88684351,33.26654668,33.00084695,0,32.40481445,32.88609774,33.36949563,0,32.98579445,33.40377435,32.98270764,0,32.39258277,32.98782377,31.94131882,0,33.24573524,33.76552243,33.892091,0,33.03451439,33.43473254,33.36309868,0,32.18086529,33.19230421,32.87712608,0,32.57902131,33.09902817,32.93444312,0,29.89815191,29.17069672,29.91954663,0,in producer,DETECTED IN NONPROD,NP_001233703.1_Pdia3,NP_001233703.1_Pdia3,#N/A
NP_001233704.1_Taldo1,Taldo1,26.48001315,26.59863208,26.32344383,0,26.08200805,26.55281513,25.94391237,0,25.53052013,26.25418177,26.04768323,0,25.81160673,24.535669,26.53453473,0,25.63083319,25.9626516,25.43095856,0,26.02032628,25.8764999,25.03228028,0,26.00218874,24.98615219,25.42747149,0,25.9451849,26.1862589,25.1882951,0,27.79356798,28.29229874,26.62094591,0,in producer,DETECTED IN NONPROD,NP_001233704.1_Taldo1,NP_001233704.1_Taldo1,#N/A
NP_001233705.1_Canx,Canx,31.82139347,32.51311114,32.17792296,0,31.50203756,32.36195791,32.25269852,0,32.21864633,32.49555083,31.94193146,0,31.77781428,32.46416074,32.09997886,0,32.16063109,32.69833637,32.75605311,0,31.87365723,32.43268795,32.32925646,0,31.86912081,32.74526582,32.54805462,0,31.78885795,32.5276872,32.24176496,0,27.51297615,28.85291639,28.96678268,0,in producer,DETECTED IN NONPROD,NP_001233705.1_Canx,NP_001233705.1_Canx,#N/A
NP_001233709.1_Prdx2,Prdx2,30.19352718,29.93121605,30.05698939,0,30.27705668,30.16920902,29.94093723,0,29.97381362,29.92871484,29.67137694,0,29.74325644,29.67211733,30.1758806,0,30.25575563,30.30842801,30.53227362,0,30.23164538,30.04463682,30.23314793,0,29.30088552,30.12668249,29.74244877,0,29.31960283,29.902195,29.80339438,0,29.80562609,NA,28.17552471,1,in producer,DETECTED IN NONPROD,NP_001233709.1_Prdx2,NP_001233709.1_Prdx2,#N/A
NP_001233720.1_Tubb6,Tubb6,29.60942522,29.68849438,29.93335269,0,29.30750224,29.42837869,30.68384057,0,30.15437754,29.65810353,29.77474003,0,29.28342961,29.69330521,28.95223308,0,30.21057642,30.10850964,30.5063313,0,30.65765602,30.33965397,31.35543789,0,28.9474588,29.88431902,29.50657538,0,29.43799891,29.37263377,29.88925799,0,26.73886525,NA,26.87707698,1,in producer,DETECTED IN NONPROD,NP_001233720.1_Tubb6,NP_001233720.1_Tubb6,#N/A
NP_001233731.1_Pls3,Pls3,27.43218898,27.58789691,27.70259792,0,27.48359983,27.60662365,27.72965147,0,26.95026879,26.77970299,26.76161554,0,27.78263266,27.92533189,27.94654585,0,27.80619288,27.753851,27.61797665,0,26.84324764,26.89730215,26.75538321,0,28.07896836,28.43681359,28.2926143,0,27.72486549,27.87939706,27.71955092,0,NA,NA,24.49262181,2,in producer,NOT IN NONPROD,NP_001233731.1_Pls3;XP_027266727.1_Pls1,NP_001233731.1_Pls3,Pls3
NP_001233732.1_Rpl13,Rpl13,29.27880672,29.29779703,29.36782975,0,29.50028242,29.02207238,29.26873901,0,29.33216285,29.46301028,29.17092998,0,29.60615607,29.33895013,28.10129697,0,29.48558629,29.44385301,29.27584597,0,29.13346632,29.20441828,29.30389111,0,29.29573908,28.98105448,29.0260157,0,29.4016656,29.31486649,29.07811668,0,29.07084974,30.07188295,29.7866671,0,in producer,DETECTED IN NONPROD,NP_001233732.1_Rpl13,NP_001233732.1_Rpl13,#N/A
NP_001233743.1_Ilk,Ilk,26.88978209,26.96340331,26.80794268,0,26.04605152,26.34805018,26.66999116,0,26.74386218,26.27780432,26.72095291,0,26.25811538,26.78698749,26.88228436,0,26.95196935,26.60311466,26.76788039,0,27.05628281,27.19248098,27.19699966,0,26.82254568,26.84403467,26.93223853,0,26.21457103,26.67976625,26.35142262,0,NA,NA,25.00894374,2,in producer,NOT IN NONPROD,NP_001233743.1_Ilk,NP_001233743.1_Ilk,#N/A
NP_001233748.1_Tfrc,Tfrc,29.56887972,29.82888479,29.82479577,0,29.6853763,29.97283217,29.94344369,0,29.45360839,29.81082641,29.88299903,0,29.55022652,29.74717042,29.50877682,0,29.55653802,29.8961737,29.88951858,0,29.48341309,29.72601242,29.99081626,0,29.45316648,30.44936629,30.33990491,0,29.64370842,29.83483422,29.71018833,0,25.38685802,NA,28.15508415,1,in producer,DETECTED IN NONPROD,NP_001233748.1_Tfrc;XP_027272038.1_Tfr2,NP_001233748.1_Tfrc,#N/A
NP_001233750.1_Hsp90aa1,Hsp90aa1,30.59542088,31.10414453,31.48350248,0,30.13153198,30.44529371,31.62895108,0,31.64066939,31.56377948,31.24571515,0,31.31912061,31.38761554,31.07203866,0,31.46512826,31.45946007,31.57027622,0,31.80444323,31.25348389,31.73986268,0,31.10224453,31.63404987,31.63550959,0,31.26989592,31.53600957,31.76931559,0,29.93793794,31.31560605,30.55813308,0,in producer,DETECTED IN NONPROD,NP_001233750.1_Hsp90aa1;REV__XP_027283093.1_Myo15a,NP_001233750.1_Hsp90aa1,#N/A
NP_001233751.1_Impdh2,Impdh2,29.14657361,29.15842046,29.40238237,0,29.14228754,28.88434594,29.12878621,0,28.90145841,29.02379822,28.68835621,0,29.14883578,29.05957293,28.97020259,0,29.68027733,29.06609345,29.09138855,0,29.62491709,29.31489807,29.46667379,0,29.09729506,29.36496136,29.12792791,0,28.83462236,29.01843506,29.06441236,0,26.19078262,25.98352161,27.88107508,0,in producer,DETECTED IN NONPROD,NP_001233751.1_Impdh2,NP_001233751.1_Impdh2,#N/A
NP_001233752.1_Ldlr,Ldlr,28.99873589,28.68973471,28.63689165,0,28.63272402,28.69177229,28.45385632,0,28.99287961,28.90151084,29.07521166,0,28.351582,28.64701348,29.09337017,0,28.80001482,28.96103194,28.97822564,0,28.85285345,29.02525446,28.90390475,0,29.31083317,29.16109434,28.92071315,0,28.87804221,28.90717343,28.73399165,0,NA,26.65511086,27.89378527,1,in producer,DETECTED IN NONPROD,NP_001233752.1_Ldlr,NP_001233752.1_Ldlr,#N/A
NP_001233753.1_Fau,Fau,24.49947174,25.34531587,25.36228463,0,NA,25.1038847,25.81074937,1,NA,24.89781382,24.90097867,1,26.652443,25.92452706,NA,1,25.00891424,25.409918,25.65181547,0,24.41643093,NA,24.57154971,1,25.1896253,26.41520905,25.63744045,0,25.92302489,26.06769728,26.17969079,0,NA,NA,27.16268704,2,in producer,NOT IN NONPROD,NP_001233753.1_Fau,NP_001233753.1_Fau,#N/A
NP_001233756.1_Map2k1,Map2k1,25.92141281,25.56311251,25.41389579,0,25.82124412,25.81820437,25.71499618,0,26.18580402,26.36814069,26.1877358,0,25.8327404,26.48442472,26.08097282,0,25.62769021,25.67142157,25.91883653,0,25.93400006,26.17840133,25.95043483,0,25.34610498,25.67646232,25.50260869,0,25.45188984,25.68258681,25.73611304,0,NA,NA,NA,3,in producer,NOT IN NONPROD,NP_001233756.1_Map2k1;XP_027290129.1_LOC113838810,NP_001233756.1_Map2k1,#N/A
NP_001233758.1_Hspa9,Hspa9,30.06209056,29.99330155,29.70367023,0,30.45479681,30.46747406,30.1935241,0,29.77605198,29.84088775,30.07896096,0,29.75301348,29.66388179,30.36810259,0,29.57818376,29.83929965,29.87590436,0,29.37827528,29.66969287,29.56171413,0,29.99959584,29.70022538,29.87198785,0,29.9242047,29.79951224,29.42013144,0,31.63885534,31.89963283,30.8414608,0,in producer,DETECTED IN NONPROD,NP_001233758.1_Hspa9,NP_001233758.1_Hspa9,#N/A
NP_001233759.1_Lamp1,Lamp1,25.79039907,26.04936029,25.2318128,0,26.30950814,26.19432736,26.27207667,0,25.68764406,25.66499737,25.43739793,0,25.14599352,26.03696575,26.45914606,0,25.20462304,25.8317188,25.61221191,0,24.62558968,25.4616889,24.8608138,0,25.25488992,NA,25.15832463,1,26.03871968,25.86632581,NA,1,NA,NA,NA,3,in producer,NOT IN NONPROD,NP_001233759.1_Lamp1;XP_027260557.1_LOC100772093,NP_001233759.1_Lamp1;XP_027260557.1_LOC100772093,#N/A
NP_001239226.1_Pc,Pc,35.84673812,35.97726096,35.46188632,0,36.3343725,36.18848437,36.43244007,0,35.55021723,35.99689787,35.62069948,0,37.01983914,37.05995329,35.85601088,0,35.18693004,35.83586556,36.25239602,0,34.06587655,34.32741974,34.79742433,0,35.5510033,36.35596905,36.16720293,0,36.26069193,36.41649138,36.49854331,0,37.3971359,37.83008304,38.19758952,0,in producer,DETECTED IN NONPROD,NP_001239226.1_Pc,NP_001239226.1_Pc,#N/A
NP_001239228.1_Pdha1,Pdha1,25.90127696,26.33963017,25.75033769,0,26.02084191,26.33807185,26.29639341,0,25.61803187,25.83654163,26.33492403,0,25.80459999,25.94371999,26.24316856,0,25.60313193,26.16155348,26.11012829,0,25.27578785,25.61732021,25.30106821,0,25.85979624,26.03863236,25.84301306,0,26.06146619,26.0229836,25.86818458,0,NA,NA,26.07942415,2,in producer,NOT IN NONPROD,NP_001239228.1_Pdha1;XP_027251221.1_LOC100772790;XP_027251220.1_LOC100772790,NP_001239228.1_Pdha1,#N/A
NP_001243760.1_Gpx4,Gpx4,28.21553262,28.00478931,28.09636656,0,28.24141787,28.11535489,27.9380075,0,28.67550486,28.73302293,28.61541366,0,27.9653009,27.6510494,26.37874455,0,28.30763336,28.1957773,28.16532596,0,28.60649821,28.99620507,28.78318088,0,28.42133112,28.25379181,28.31509151,0,28.19785708,27.87301529,28.08977135,0,28.97265707,28.59236493,27.99290395,0,in producer,DETECTED IN NONPROD,NP_001243760.1_Gpx4,NP_001243760.1_Gpx4,#N/A
NP_001243780.1_Selenot,Selenot,25.48377662,25.0428754,25.26459383,0,NA,24.52016486,25.17114954,1,25.37091194,25.11097757,24.91291047,0,24.4902815,25.07846578,25.42625259,0,25.21627792,25.14476354,25.22536759,0,25.08169932,25.02828552,25.1566262,0,24.84873372,24.83441359,24.81447089,0,NA,24.52748051,24.0772139,1,NA,NA,NA,3,in producer,NOT IN NONPROD,NP_001243780.1_Selenot,NP_001243780.1_Selenot,#N/A
NP_001243795.1_Selenof,Selenof,24.60903288,24.82992961,24.64883111,0,24.40475752,24.8222664,25.34022614,0,24.3577132,25.1304628,24.36043016,0,24.10777892,24.50050599,NA,1,24.72050889,25.22950816,25.07825315,0,24.84689918,24.68435308,24.70797713,0,24.31495606,24.88977596,24.47450596,0,24.45014911,25.35481453,24.44899714,0,NA,NA,NA,3,in producer,NOT IN NONPROD,NP_001243795.1_Selenof,NP_001243795.1_Selenof,#N/A
NP_001243811.1_Txnrd1,Txnrd1,28.78237361,28.93924675,28.94276812,0,28.83379692,28.5310211,29.06343096,0,28.84020279,28.92203974,28.61254601,0,29.00982407,29.02804643,28.58403073,0,29.0377859,29.2437864,29.36662058,0,29.18919983,29.01795692,29.19849522,0,28.99010291,29.4630728,29.36257573,0,29.1134153,29.10846601,29.03959499,0,28.46745497,26.5429399,27.93082895,0,in producer,DETECTED IN NONPROD,NP_001243811.1_Txnrd1;XP_027268925.1_Txnrd2;XP_027268922.1_Txnrd2,NP_001243811.1_Txnrd1,#N/A
NP_001278985.1_Acaca,Acaca,35.42484248,35.9221815,35.53247711,0,36.24103504,36.24991693,36.844651,0,35.89006247,35.98856765,35.98776277,0,37.24814872,37.33265863,35.92678969,0,35.38502284,35.81757883,36.51851316,0,34.39260922,34.59183445,35.28374838,0,35.857336,36.86863382,36.62185314,0,36.33049689,36.5875521,36.78546349,0,37.73155494,38.5095158,38.60000969,0,in producer,DETECTED IN NONPROD,NP_001278985.1_Acaca,NP_001278985.1_Acaca,#N/A
NP_001278988.1_Adss,Adss,25.84364682,26.05638609,26.16400339,0,25.77936343,25.6133616,26.08345225,0,26.07303863,26.21983417,25.66022099,0,26.01037636,25.79250187,25.23482876,0,26.22398983,26.22892788,26.12624962,0,26.5040865,26.06381195,26.63402568,0,26.02157709,25.96420279,25.43998223,0,25.95486279,26.12086084,25.89012081,0,NA,NA,24.55727271,2,in producer,NOT IN NONPROD,NP_001278988.1_Adss,NP_001278988.1_Adss,#N/A
NP_001309953.1_Ap3m1,Ap3m1,26.34863956,26.77149602,26.74570106,0,26.66025798,26.70614778,26.91232047,0,26.72339997,26.94607749,26.6736183,0,26.73301068,26.67231412,26.60617881,0,26.95448019,27.24524656,27.07557334,0,26.77890814,27.02059854,27.00460791,0,26.5540198,27.11584326,26.7770249,0,26.59729191,26.73282855,27.07134483,0,NA,NA,24.6196703,2,in producer,NOT IN NONPROD,NP_001309953.1_Ap3m1;XP_027251084.1_Ap3m2,NP_001309953.1_Ap3m1,#N/A
XP_027242347.1_Dlgap5,Dlgap5,26.58333803,25.82114747,25.85942209,0,25.82546769,25.7705264,25.90935172,0,25.90704311,25.52355583,25.61476727,0,25.83235228,26.12325125,26.17147647,0,26.09205312,26.09138433,26.10335336,0,26.01940202,25.79931262,25.64735825,0,25.68036858,26.44840324,25.53461715,0,25.78748819,25.94218583,25.80143767,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027242347.1_Dlgap5;XP_027242348.1_Dlgap5,XP_027242347.1_Dlgap5;XP_027242348.1_Dlgap5,#N/A
XP_027242349.1_Lgals3,Lgals3,30.37476476,31.5737925,32.49321287,0,29.76487206,29.73400052,32.0014574,0,32.77896291,32.93890812,32.62134757,0,32.20133995,32.04579574,29.93624231,0,32.22240092,32.66788727,32.61495875,0,32.81971209,32.51042312,33.19312545,0,30.48387972,32.26638701,31.97388689,0,31.68296192,32.32781318,32.61211891,0,28.27445114,27.28549687,28.77050013,0,in producer,DETECTED IN NONPROD,XP_027242349.1_Lgals3,XP_027242349.1_Lgals3,#N/A
XP_027242356.1_Ktn1,Ktn1,30.31008614,30.41393995,30.22346358,0,30.1113309,30.18214633,30.30667358,0,30.32496845,30.23825824,30.22790487,0,30.30323557,30.43424979,30.57200206,0,30.19080529,30.47335928,30.56118262,0,29.9615632,30.17743633,30.28972107,0,30.29248793,30.41274909,30.44181496,0,30.27838785,30.26294717,30.46287654,0,NA,NA,24.8966748,2,in producer,NOT IN NONPROD,XP_027242356.1_Ktn1;XP_027242360.1_Ktn1;XP_027242357.1_Ktn1;XP_027242359.1_Ktn1;XP_027242362.1_Ktn1,XP_027242356.1_Ktn1;XP_027242360.1_Ktn1;XP_027242357.1_Ktn1;XP_027242359.1_Ktn1;XP_027242362.1_Ktn1,#N/A
XP_027242429.1_Arhgef40,Arhgef40,25.38669553,25.75131586,25.18097691,0,25.79986071,25.54121653,24.84654291,0,25.90476431,25.72110652,25.44260432,0,25.9562568,25.60520401,25.97544404,0,25.93648057,25.81176067,25.79171262,0,25.99292084,25.82533898,25.75490142,0,25.67505213,25.48255631,25.50478639,0,25.53840862,25.55730284,25.64313978,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027242429.1_Arhgef40;XP_027242426.1_Arhgef40;XP_027242431.1_Arhgef40;XP_027242430.1_Arhgef40,XP_027242429.1_Arhgef40;XP_027242426.1_Arhgef40;XP_027242431.1_Arhgef40;XP_027242430.1_Arhgef40,#N/A
XP_027242458.1_Hnrnpc,Hnrnpc,27.57882594,27.24733735,27.08199445,0,27.96259997,27.46473801,27.10879881,0,26.68836186,27.3198802,27.42096386,0,27.31424316,27.42298165,27.8821838,0,26.95818388,26.83485192,26.32631486,0,27.00983872,26.71626839,26.96857232,0,27.31664966,26.903606,27.19498136,0,27.74511955,27.56140878,27.09421538,0,29.29221583,30.30812745,29.00708852,0,in producer,DETECTED IN NONPROD,XP_027242458.1_Hnrnpc;XP_027242455.1_Hnrnpc;XP_027242460.1_Hnrnpc;XP_027242459.1_Hnrnpc;XP_027242457.1_Hnrnpc;XP_027242456.1_Hnrnpc;XP_027257672.1_LOC100753025,XP_027242458.1_Hnrnpc;XP_027242455.1_Hnrnpc;XP_027242460.1_Hnrnpc;XP_027242459.1_Hnrnpc;XP_027242457.1_Hnrnpc;XP_027242456.1_Hnrnpc,#N/A
XP_027242466.1_Supt16h,Supt16h,27.45587278,27.39237683,27.17180146,0,27.62346476,27.64422712,27.06011822,0,26.84438906,27.04352984,27.11220249,0,27.05020086,27.19662876,27.81465771,0,27.04842784,26.64250363,26.60548662,0,26.81651287,26.99641353,26.82017182,0,27.5156551,26.67943947,27.04289727,0,27.57172561,27.27881875,27.2716283,0,26.81539784,26.44483165,27.78355892,0,in producer,DETECTED IN NONPROD,XP_027242466.1_Supt16h,XP_027242466.1_Supt16h,#N/A
XP_027242536.1_Fhl2,Fhl2,27.09000878,26.5941906,26.62959272,0,26.86474423,26.71581304,26.41572522,0,26.99659031,26.83723933,26.72379859,0,26.70876754,26.96647082,27.69953172,0,26.93846714,27.18348891,27.23605818,0,27.32178272,27.67941471,27.39820937,0,26.64543314,25.98917249,26.32552604,0,26.78270981,26.44031003,26.86778349,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027242536.1_Fhl2,XP_027242536.1_Fhl2,#N/A
